`mesh_descriptor_uid`,`previous_indexing`,`mesh_previous_indexing_id`
D015752,"Genes, Viral (1977-1989)",7353
D015754,"Genes, Viral (1987-1989)",7354
D015756,"Genes, Viral (1988-1989)",7355
D015757,"Genes, Viral (1986-1989)",7356
D015759,Ionophores (1976-1989),7357
D015760,Fentanyl/analogs & derivatives (1966-1989),7358
D015761,Pyridines (1966-1978),7359
D015762,Adenosine (1966-1989),7360
D015763,Valine/analogs & derivatives (1975-1989),7361
D015764,Pyrrolidines (1966-1989),7362
D015765,Piperazines (1966-1989),7363
D015766,Benzimidazoles (1966-1989),7364
D015767,Quinolines (1966-1989),7365
D015769,Respiratory Tract Diseases (1969-1997),7366
D015772,Pyrazoles (1966-1989),7367
D015773,Enalapril (1986-1989),7368
D015774,Guanine/analogs & derivatives (1982-1983),7369
D015775,"Stress, Mechanical (1971-1989)",7370
D015776,Keratosis (1966-1973),7371
D015777,Thromboxanes (1978-1989),7372
D015778,Histocompatibility Antigens (1972-1989),7373
D015780,"Antibiotics, Lactam (1983-1989)",7374
D015783,Iris/abnormalities (1966-1989),7375
D015784,Propanolamines (1974-1989),7376
D015785,Eye Diseases/genetics (1966-1989),7377
D015786,Cytochromes (1966-1982),7378
D015787,Ticks (1983-1989),7379
D015788,HLA-A Antigens (1989),7380
D015789,HLA-A Antigens (1989),7381
D015790,Cephalosporins (1966-1977),7382
D015791,HLA-A Antigens (1989),7383
D015792,Retinal Degeneration (1970-1989),7384
D015793,HLA-B Antigens (1989),7385
D015794,Uveal Diseases/genetics (1977-1989),7386
D015795,HLA-B Antigens (1989),7387
D015796,HLA-B Antigens (1989),7388
D015797,HLA-B Antigens (1989),7389
D015798,Histocompatibility Antigens Class II (1981-1986),7390
D015799,Retinal Degeneration (1970-1989),7391
D015800,Proteins (1966-1989),7392
D015801,specific helminth (1966-1989),7393
D015802,Histocompatibility Antigens Class II (1980-1986),7394
D015803,Histocompatibility Antigens Class II (1980-1986),7395
D015804,Histocompatibility Antigens Class II (1981-1986),7396
D015805,Histocompatibility Antigens Class II (1980-1986),7397
D015806,Spirillum (1978-1989),7398
D015807,"Wounds, Penetrating (1974-1989)",7399
D015808,Histocompatibility Antigens Class II (1981-1986),7400
D015809,Histocompatibility Antigens Class II (1981-1986),7401
D015810,Linkage (1966-1989),7402
D015811,Melanoma (1968-1989),7403
D015812,Glaucoma (1966-1989),7404
D015813,Substance Abuse (1968-1989),7405
D015814,Intraocular Pressure (1966-1989),7406
D015815,Membrane Glycoproteins (1988-1989),7407
D015816,Membrane Glycoproteins (1988-1989),7408
D015817,Eye Diseases (1966-1989),7409
D015818,specific bacterial infection (1966-1989),7410
D015819,Substance Abuse (1966-1989),7411
D015820,Membrane Glycoproteins (1988-1989),7412
D015821,specific fungal infection (1966-1989),7413
D015822,specific parasitic infection (1966-1989),7414
D015823,Keratitis (1975-1989),7415
D015824,Pulmonary Alveoli (1969-1989),7416
D015825,"Genes, Fungal (1984-1989)",7417
D015826,"Exostoses, Multiple (1972-1989)",7418
D015827,Onchocerciasis (1966-1989),7419
D015828,specific viral infection (1966-1989),7420
D015829,Uveitis (1966-1989),7421
D015831,Chondroma (1966-1989),7422
D015834,Labyrinth Diseases (1966-1989),7423
D015835,specific eye disease (1966-1989),7424
D015837,Labyrinth Diseases (1966-1989),7425
D015838,Chondroma (1966-1989),7426
D015840,Ophthalmoplegia (1966-1989),7427
D015841,Orbit (1966-1989),7428
D015842,Protease Inhibitors (1979-1989),7429
D015843,Protease Inhibitors (1979-1989),7430
D015844,Glycoproteins (1966-1989),7431
D015845,Pupil (1967-1989),7432
D015846,Proteins (1981-1987),7433
D015847,Lymphokines (1974-1987),7434
D015848,Lymphokines (1977-1987),7435
D015849,Plasminogen Activators/antagonists & inhibitors (1976-1989),7436
D015850,Lymphokines (1987),7437
D015851,Interleukins (1988-1989),7438
D015852,Peptide Initiation Factors (1978-1989),7439
D015853,Protease Inhibitors (1979-1989),7440
D015858,Refractive Errors (1966-1989),7441
D015861,Retinal Vessels (1969-1989),7442
D015863,"Uveitis, Anterior (1966-1989)",7443
D015864,Uveitis (1977-1989),7444
D015865,Tennis (1978-1989),7445
D015866,Uveitis (1966-1989),7446
D015867,Uveitis (1971-1989),7447
D015868,Uveitis (1971-1989),7448
D015870,Phenotype (1969-1989),7449
D015871,Fraud (1974-1989),7450
D015873,Canada (1966-1989),7451
D015874,Canada (1966-1989),7452
D015875,Pupil (1966-1989),7453
D015876,Australia (1969-1989),7454
D015877,Pupils (1966-1989),7455
D015878,Pupil (1967-1989),7456
D015879,Peptide Fragments (1974-1989),7457
D015882,Retinitis (1975-1989),7458
D015891,Protease Inhibitors (1979-1989),7459
D015894,Genes (1972-1989),7460
D015895,Reimbursement Mechanisms (1986-1989),7461
D015897,specific disease/complications (1977-1989),7462
D015898,"Tomography, X-Ray/instrumentation (1974-1976)",7463
D015899,"Tomography, X-Ray Computed (1977-1979)",7464
D015900,Subtraction Technique (1981-1989),7465
D015901,Subtraction Technique (1980-1989),7466
D015902,Scintillation Counting (1979-1989),7467
D015903,Photogrammetry (1974-1989),7468
D015904,Obesity/therapy (1977-1989),7469
D015905,"Obesity, Morbid (1987-1989)",7470
D015906,Heart Catheterization (1976-1981),7471
D015907,Endoscopy (1966-1989),7472
D015908,Intra-Aortic Balloon Pumping (1977-1989),7473
D015911,Sclerosing Solutions (1966-1989),7474
D015912,Thrombosis/drug therapy (1966-1989),7475
D015913,Chelating Agents/therapeutic use (1966-1989),7476
D015914,Menopause (1966-1989),7477
D015915,Physical Therapy (1966-1989),7478
D015916,Posture (1966-1989),7479
D015917,Prosthesis (1966-1989),7480
D015918,"Infusions, Parenteral (1975-1986)",7481
D015919,"Ventilators, Mechanical (1966-1989)",7482
D015920,Operating Rooms (1977-1989),7483
D015921,Dental Implantation (1966-1989),7484
D015922,Complement Activating Enzymes (1979-1989),7485
D015923,Enzyme Precursors (1979-1982),7486
D015924,"Monitoring, Physiologic/instrumentation (1970-1989)",7487
D015925,"Preservation, Biological (1975-1989)",7488
D015926,Complement 3 (1975-1989),7489
D015927,Skin Tests (1975-1989),7490
D015928,Cognition (1967-1989),7491
D015930,Nutrition Surveys (1971-1989),7492
D015931,"Intensive Care Units, Neonatal (1982-1989)",7493
D015932,Complement 3 (1974-1989),7494
D015933,Complement 3 (1975-1989),7495
D015934,Complement 4 (1978-1989),7496
D015935,Complement 4 (1975-1989),7497
D015936,Complement 5 (1975-1989),7498
D015937,Complement 5 (1979-1989),7499
D015938,Complement (1973-1989),7500
D015939,Leucomycins (1981-1989),7501
D015941,Complement/analysis (1969-1989),7502
D015942,Factor VII (1975-1989),7503
D015943,Factor V (1974-1989),7504
D015944,Factor VIII (1981-1989),7505
D015945,Serine Proteinases (1988-1989),7506
D015946,"Hydrocarbons, Brominated (1974)",7507
D015948,Cornea/transplantation (1966-1989),7508
D015949,Serine Proteinases (1988-1989),7509
D015951,Serine Proteinases (1988-1989),7510
D015956,Serine Proteinases (1988-1989),7511
D015964,specific bacteria (1973-1989),7512
D015966,specific fungi (1972-1989),7513
D015967,specific viruses (1973-1989),7514
D015969,Organizations (1986-1989),7515
D015971,"Genes, Regulator (1972-1980)",7516
D015972,specific neoplasm (1972-1989),7517
D015973,specific leukemia (1973-1989),7518
D015974,Malpractice (1973-1989),7519
D015975,National Institutes of Health (U.S.) (1982-1987),7520
D015977,Peptide Initiation Factors (1978-1989),7521
D015978,Plant Proteins (1976-1989),7522
D015979,"Killer Cells, Natural (1982-1989)",7523
D015980,Public Health Administration (1968-1997),7524
D015981,Epidemiology (1966-1989),7525
D015982,Risk (1966-1989),7526
D015983,Research Design (1972-1989),7527
D015984,specific disease/etiology (1966-1989),7528
D015985,specific disease/etiology (1966-1989),7529
D015990,Placebos (1966-1989),7530
D015992,Body Weight (1966-1989),7531
D015993,Life Expectancy (1966-1978),7532
D015994,Incidence Studies (1989),7533
D015995,Prevalence Studies (1989),7534
D015996,specific disease/mortality (1966-1989),7535
D015997,Mass Screening (1966-1989),7536
D015998,Wounds and Injuries/classification (1966-1989),7537
D015999,Statistics (1966-1989),7538
D016000,Statistics (1966-1989),7539
D016001,Statistics (1972-1989),7540
D016002,Statistics (1966-1989),7541
D016013,Probability (1966-1989),7542
D016014,Regression Analysis (1966-1993),7543
D016015,Statistics (1974-1979),7544
D016016,"Models, Theoretical (1977-1989)",7545
D016017,Risk (1977-1989),7546
D016018,Regression Analysis (1973-1989),7547
D016020,Research (1966-1997),7548
D016021,Epidemiology (1967-1997),7549
D016022,Epidemiologic Methods (1966-1989),7550
D016023,"Receptors, Immunologic (1980-1989)",7551
D016024,"Receptors, Cell Surface (1973-1989)",7552
D016025,Bone and Bones/transplantation (1966-1989),7553
D016026,Bone Marrow/transplantation (1966-1989),7554
D016027,Heart/transplantation (1966-1989),7555
D016028,"Receptors, Immunologic (1980-1989)",7556
D016029,"Receptors, Immunologic (1980-1989)",7557
D016030,Kidney/transplantation (1966-1989),7558
D016031,Liver/transplantation(1966-1989),7559
D016032,Clinical Trials (1966-1989),7560
D016035,Pancreas/transplantation (1966-1989),7561
D016036,Epidemiologic Methods (1977-1989),7562
D016038,Skin/transplantation (1966-1989),7563
D016039,Cornea/transplantation (1966-1989),7564
D016040,Lung/transplantation (1966-1989),7565
D016041,Lung/transplantation (1966-1989),7566
D016042,"Transplantation, Homologous (1966-1989)",7567
D016044,Neoplasm Proteins (1986-1989),7568
D016045,"Chromosomes, Human (1987-1989)",7569
D016047,Dideoxynucleosides (1989),7570
D016048,Dideoxynucleosides (1989),7571
D016049,Inosine/analogs & derivatives (1987-1989),7572
D016052,specific Protozoa (1977-1990),7573
D016053,specific protozoa (1966-1990),7574
D016054,specific protozoa (1966-1990),7575
D016055,Urination Disorders (1966-1990),7576
D016056,Antigenic Determinants (1966-1990),7577
D016057,"Evoked Potentials, Auditory (1979-1990)",7578
D016058,Self Administration (1979-1990),7579
D016059,specific joints (1966-1990),7580
D016060,Hemoperfusion (1983-1990),7581
D016061,Intestinal Absorption (1983-1990),7582
D016062,Surface Properties (1966-1990),7583
D016063,Hemorrhage (1966-1990),7584
D016064,Labor (1980-1987),7585
D016065,Gastrointestinal Motility (1977-1990),7586
D016066,specific neoplasm (1966-1990),7587
D016067,specific nerve/transplantation (1972-1990),7588
D016079,Physician-Patient Relations (1966-1990),7589
D016080,Cysts (1966-1990),7590
D016081,Space Flight (1966-1990),7591
D016082,Extraterrestrial Environment (1966-1990),7592
D016083,Extraterrestrial Environment (1966-1990),7593
D016084,Bronchi/physiology (1966-1990),7594
D016085,Bronchi/drug effects (1966-1990),7595
D016086,Visna Virus (1979-1990),7596
D016087,Retroviridae (1987-1990),7597
D016088,Visna Virus (1983-1990),7598
D016089,Retroviridae (1987-1990),7599
D016092,Retroviridae (1977-1990),7600
D016093,"Vertebrate Viruses, Unclassified (1966-1971)",7601
D016097,Retrovirus Infections (1986-1990),7602
D016098,Slow Virus Diseases (1988-1990),7603
D016099,Gastroscopy (1966-1990),7604
D016103,Spinal Injuries (1966-1990),7605
D016104,Polyhydramnios (1966-1990),7606
D016105,Parathyroid Glands/surgery (1966-1990),7607
D016106,Penicillin Resistance (1966-1990),7608
D016107,Epidermolysis Bullosa (1966-1990),7609
D016108,Epidermolysis Bullosa (1966-1990),7610
D016109,Epidermolysis Bullosa (1966-1990),7611
D016110,Epidermolysis Bullosa (1966-1990),7612
D016111,Ichthyosis (1966-1990),7613
D016112,Ichthyosis (1966-1990),7614
D016113,Ichthyosis (1966-1990),7615
D016114,Ichthyosis (1966-1990),7616
D016115,Albinism (1966-1990),7617
D016116,Pigmentation Disorders (1966-1990),7618
D016117,Albinism (1966-1990),7619
D016118,"Ligaments, Articular (1966-1990)",7620
D016119,"Ligaments, Articular (1973-1990)",7621
D016121,Innominate Vein (1966-1990),7622
D016122,Innominate Artery (1966-1990),7623
D016123,Campylobacter fetus (1974-1990),7624
D016124,Bacteroides corrodens (1976-1990),7625
D016127,Heart Valve Diseases (1967-1990),7626
D016130,Phenotype (1979-1990),7627
D016131,Lymphocytes/classification (1977-1990),7628
D016133,Gene Amplification (1988-1989),7629
D016134,Public Policy (1978-1990),7630
D016136,Spinal Dysraphism (1966-1977),7631
D016137,Spinal Dysraphism (1966-1977),7632
D016138,Exertion (1966-1990),7633
D016139,Sports (1968-1990),7634
D016142,Brain/abnormalities (1966-1990),7635
D016145,Endoscopy (1966-1990),7636
D016147,"Suppression, Genetic (1986-1990)",7637
D016153,"Suppression, Genetic (1980-1990)",7638
D016154,specific fistula (1966-1997),7639
D016155,specific fistula (1966-1997),7640
D016156,specific fistula (1966-1997),7641
D016157,specific fistula (1966-1997),7642
D016158,"Genes, Structural (1986-1990)",7643
D016159,Phosphoproteins (1981-1990),7644
D016160,Phosphoproteins (1990),7645
D016161,Retinoblastoma/genetics (1972-1990),7646
D016164,Artiodactyla (1973-1990),7647
D016166,Free Radicals (1967-1990),7648
D016167,"Receptors, Leukocyte-Adhesion (1989-1990)",7649
D016169,"Receptors, Leukocyte-Adhesion (1989-1990)",7650
D016170,Tachycardia (1975-1990),7651
D016171,Tachycardia (1974-1990),7652
D016172,Nucleotide Mapping (1986-1990),7653
D016173,Colony-Stimulating Factors (1976-1990),7654
D016174,Hepatitis Viruses (1988-1990),7655
D016175,B-Lymphocytes/classification (1980-1990),7656
D016176,T-Lymphocytes/classification (1977-1990),7657
D016177,"Receptors, Leukocyte-Adhesion (1989-1990)",7658
D016178,Interleukin-3 (1981-1987),7659
D016179,Colony-Stimulating Factors (1976-1990),7660
D016180,Retrovirus Infections (1981-1990),7661
D016181,Immunologic Deficiency Syndromes (1988-1990),7662
D016183,Retrovirus Infections (1987-1990),7663
D016184,"Receptors, Endogenous Substances (1973-1990)",7664
D016185,"Receptors, Immunologic (1980-1990)",7665
D016186,"Receptors, Endogenous Substances (1973-1990)",7666
D016187,"Receptors, Endogenous Substances (1973-1990)",7667
D016188,"Receptors, Endogenous Substances (1973-1990)",7668
D016189,Muscle Proteins (1988-1990),7669
D016190,Organoplatinum Compounds (1978-1990),7670
D016192,Interphase (1978-1990),7671
D016193,Interphase (1978-1990),7672
D016194,"Receptors, Neurotransmitter (1985-1990)",7673
D016195,Interphase (1978-1990),7674
D016196,Interphase (1978-1990),7675
D016199,Herpesviridae (1990),7676
D016200,Growth Substances (1979-1990),7677
D016201,Cell Adhesion Molecules (1990),7678
D016202,Convulsants (1975-1990),7679
D016203,Phosphoproteins (1987-1990),7680
D016205,Rodentia (1966-1981),7681
D016206,Information Systems (1966-1981),7682
D016207,Biological Products (1976-1988),7683
D016208,Information Systems (1966-1990),7684
D016209,Interleukins (1988-1990),7685
D016210,Methacholine Compounds (1966-1990),7686
D016211,Transforming Growth Factors (1989-1990),7687
D016212,Transforming Growth Factors (1989-1990),7688
D016213,Invertebrate Hormones (1987-1990),7689
D016215,Lymphokines (1976-1990),7690
D016216,Ultrasonography (1985-1990),7691
D016217,Ultrasonography (1985-1990),7692
D016219,"Immunization, Passive (1983-1990)",7693
D016220,Growth Substances (1974-1983),7694
D016221,Historical Biography (1966-1990),7695
D016222,Growth Substances (1974-1983),7696
D016223,Wills (1966-1990),7697
D016224,Wills (1977-1986),7698
D016226,Phosphorus (1966-1990),7699
D016227,Quinones (1966-1990),7700
D016228,Growth Substances (1966-1983),7701
D016229,Amyloid (1966-1990),7702
D016231,Fluoroimmunoassay (1989-1990),7703
D016232,Peptides (1966-1990),7704
D016233,Immunotherapy (1967-1990),7705
D016234,Kinins (1966-1990),7706
D016235,Speech-Language Pathology (1980-1990),7707
D016236,Proto-Oncogenes (1986-1990),7708
D016238,Cell Separation (1978-1990),7709
D016239,National Library of Medicine (U.S.) (1966-1977),7710
D016240,MEDLARS (1986-1990),7711
D016242,Libraries (1966-1990),7712
D016243,Book Selection (1966-1990),7713
D016244,Thionucleotides (1977-1990),7714
D016245,Libraries (1966-1990),7715
D016246,"T-Lymphocytes, Cytotoxic (1984-1990)",7716
D016247,Information Systems (1966-1990),7717
D016248,Computers (1966-1990),7718
D016252,"Microscopy, Electron, Scanning (1987-1990)",7719
D016253,"Microscopy, Electron (1973-1990)",7720
D016254,Mutation (1982-1990),7721
D016255,Streptokinase (1966-1990),7722
D016256,"Tumor Markers, Biological (1988-1990)",7723
D016257,Oxazoles (1966-1990),7724
D016258,Proto-Oncogenes (1986-1990),7725
D016259,Oncogenes (1983-1990),7726
D016260,Monocytes (1988-1990),7727
D016262,Poliomyelitis/complications (1983-1990),7728
D016263,specific kidney diseases (1984-1990),7729
D016264,Dextrans (1966-1990),7730
D016265,Ethics (1966-1990),7731
D016266,specific parasite (1966-1990),7732
D016267,Orthopedic Fixation Devices (1979-1990),7733
D016268,Orthopedic Fixation Devices (1986-1990),7734
D016269,Milk/adverse effects (1966-1990),7735
D016271,Proto-Oncogene Proteins (1986-1990),7736
D016272,Occupational Medicine (1966-1990),7737
D016273,Occupational Diseases (1966-1989),7738
D016274,"Retroviridae Proteins, Oncogenic (1990)",7739
D016275,Heart/physiology (1966-1990),7740
D016276,Heart/physiology (1966-1990),7741
D016277,Heart/physiology (1966-1990),7742
D016278,Heart/physiology (1966-1990),7743
D016279,Heart/physiology (1966-1990),7744
D016280,Heart/physiology (1966-1990),7745
D016281,"Retroviridae Proteins, Oncogenic (1990)",7746
D016282,Peptide Peptidohydrolases (1966-1990),7747
D016283,Proto-Oncogene Proteins (1987-1990),7748
D016284,Technetium (1966-1990),7749
D016285,Vasodilator Agents (1966-1990),7750
D016287,Computers (1966-1990),7751
D016288,Computer Systems (1987-1990),7752
D016291,Dibenzocycloheptenes (1968-1990),7753
D016292,Preanesthetic Medication (1980-1990),7754
D016293,Phenothiazines (1966-1990),7755
D016294,"Models, Theoretical (1977-1990)",7756
D016296,Mutation (1966-1990),7757
D016297,Mutation (1972-1990),7758
D016298,Growth Substances (1966-1990),7759
D016299,Dental Implantation (1966-1990),7760
D016300,"Radiography, Dental (1968-1990)",7761
D016301,Bone Resorption (1966-1990),7762
D016302,"Dental Occlusion, Centric (1966-1990)",7763
D016304,"Hospitals, Proprietary (1975-1990)",7764
D016305,Thymopoietins (1981-1990),7765
D016306,"Vena Cava, Inferior (1972-1990)",7766
D016308,Enkephalins (1977-1982),7767
D016311,Diagnosis-Related Groups (1986-1990),7768
D016312,Patient Compliance (1975-1990),7769
D016313,Oncogenes (1982-1990),7770
D016314,Cyclazocine (1966-1990),7771
D016315,Proto-Oncogene Proteins (1986-1990),7772
D016316,Phenylacetates (1966-1990),7773
D016318,Oxadiazoles (1966-1990),7774
D016321,Health Services for the Aged (1981-1990),7775
D016322,Enhancer Elements (Genetics) (1986-1990),7776
D016325,"Repetitive Sequences, Nucleic Acid (1986-1990)",7777
D016326,Extracellular Matrix (1984-1990),7778
D016328,Transcription Factors (1987-1990),7779
D016329,Transcription Factors (1986-1990),7780
D016330,Health Services for the Aged (1983-1990),7781
D016331,Parenteral Feeding (1974-1990),7782
D016332,"Transplantation, Homologous (1968-1990)",7783
D016333,Peptide Peptidohydrolases (1987-1990),7784
D016334,"Genes, Viral (1989-1990)",7785
D016335,Molecular Sequence Data (1988-1990),7786
D016336,Retroviridae Proteins (1990),7787
D016337,"RNA, Ribosomal (1986-1990)",7788
D016338,"Genes, Viral (1988-1990)",7789
D016339,"Spectrum Analysis, Mass (1982-1990)",7790
D016341,"Genes, Viral (1986-1990)",7791
D016342,Lasers (1982-1986),7792
D016343,"Monitoring, Physiologic (1978-1990)",7793
D016344,Medicare (1966-1990),7794
D016345,Medicare (1979-1990),7795
D016346,Viral Proteins (1987-1990),7796
D016350,Molecular Sequence Data (1989-1990),7797
D016352,Residential Facilities (1970-1990),7798
D016353,Palpation (1969-1990),7799
D016354,Rhodopseudomonas (1968-1990),7800
D016355,"Genes, Viral (1984-1990)",7801
D016356,Transcription Factors (1986-1989),7802
D016358,specific infection/prevention & control (1986-1990),7803
D016360,Clostridium (1976-1990),7804
D016362,"Anesthesia, Obstetrical (1976-1990)",7805
D016363,Economics/legislation & jurisprudence (1982-1990),7806
D016364,Base Sequence (1980-1990),7807
D016365,Malpractice/legislation & jurisprudence (1981-1990),7808
D016366,Base Sequence (1977-1990),7809
D016367,Polyhedrosis Viruses (1973-1990),7810
D016368,Mutation (1968-1990),7811
D016369,Dentin (1981-1991),7812
D016370,Viral Regulatory Proteins (1990),7813
D016372,RNA (1985-1990),7814
D016373,DNA (1988-1990),7815
D016374,Viral Proteins (1984-1986),7816
D016376,Oligonucleotides (1987-1990),7817
D016377,specific organ/transplantation (1966-1990),7818
D016378,specific tissue/transplantation (1966-1990),7819
D016379,"Denture, Partial, Fixed (1982-1991)",7820
D016380,Brain/transplantation (1966-1990),7821
D016381,Islets of Langerhans/transplantation (1966-1990),7822
D016382,Orthodontic Appliances (1972-1991),7823
D016384,Molecular Sequence Data (1988-1990),7824
D016385,Molecular Sequence Data (1988-1990),7825
D016386,"Cloning, Molecular (1983-1990)",7826
D016390,Health Occupations (1974-1990),7827
D016391,Oncogenes (1983-1990),7828
D016392,Proto-Oncogene Proteins (1986-1990),7829
D016393,"Lymphoma, Non-Hodgkin's (1987-1990)",7830
D016399,T-Lymphocytes (1980-1990),7831
D016411,T-Lymphocytes (1977-1990),7832
D016414,Resuscitation (1975-1990),7833
D016453,Bibliography (1968-1989),7834
D016459,specific prosthesis/adverse effects (1966-1991),7835
D016460,Skin Diseases (1966-1991),7836
D016461,"Embolization, Therapeutic (1979-1991)",7837
D016462,"Surgery, Plastic (1966-1991)",7838
D016463,Skin Diseases (1966-1991),7839
D016464,"Metabolism, Inborn Errors (1972-1991)",7840
D016465,Bone Marrow Transplantation (1988-1991),7841
D016466,Cell Line (1972-1991),7842
D016468,Trees (1966-1991),7843
D016469,specific fungal infection (1966-1991),7844
D016470,specific bacterial infection (1966-1991),7845
D016471,Ovulation Induction/adverse effects (1978-1991),7846
D016472,Neuromuscular Diseases (1972-1991),7847
D016473,Gallbladder (1975-1991),7848
D016475,Cell Line (1966-1991),7849
D016476,Urinary Diversion (1972-1991),7850
D016480,Campylobacter (1984-1990),7851
D016482,Urine/analysis (1966-1991),7852
D016483,Lymphoma (1986-1991),7853
D016485,Syringes (1985-1991),7854
D016487,Parent-Child Relations (1970-1991),7855
D016488,"Medicine, Traditional (1966-1991)",7856
D016489,Head Injuries (1966-1991),7857
D016490,National Library of Medicine (U.S.) (1986-1988),7858
D016491,Vascular Diseases (1966-1991),7859
D016494,Information Systems (1982-1991),7860
D016495,"Social Control, Formal (1971-1991)",7861
D016496,Disposable Equipment (1986-1991),7862
D016497,Health Services (1972-1991),7863
D016499,specific radioisotope/therapeutic use (1981-1991),7864
D016500,Phototherapy (1972-1991),7865
D016501,Neurons (1970-1991),7866
D016504,Palpation (1966-1991),7867
D016506,Pemphigus (1966-1991),7868
D016508,Syphilis Serodiagnosis (1966-1991),7869
D016510,Neovascularization (1980-1991),7870
D016511,Immunologic Deficiency Syndromes (1974-1991),7871
D016512,Ankle/injuries (1966-1991),7872
D016513,"Mice, Mutant Strains (1983-1991)",7873
D016514,Neurofibromatosis 1/genetics (1987-1991),7874
D016515,"Neuroma, Acoustic/genetics (1988-1991)",7875
D016516,Leukocyte Count (1986-1991),7876
D016518,"Neuroma, Acoustic (1978-1991)",7877
D016519,"Hospitals, Voluntary (1985-1990)",7878
D016520,Organizational Innovation (1985-1991),7879
D016521,Electrophoresis (1986-1991),7880
D016523,Skin Ulcer (1966-1991),7881
D016524,Salaries and Fringe Benefits (1981-1990),7882
D016525,"Antigens, Surface/immunology (1979-1988)",7883
D016526,Task Performance and Analysis (1971-1991),7884
D016527,"Fees, Pharmaceutical (1968-1977)",7885
D016528,Surgical Nursing (1975-1991),7886
D016529,"Specialties, Nursing (1973-1991)",7887
D016530,"Specialties, Nursing (1972-1991)",7888
D016532,Mucopolysaccharidosis I (1966-1991),7889
D016533,specific fungus/classification (1978-1991),7890
D016534,Cardiac Output (1967-1991),7891
D016535,Respiratory Hypersensitivity (1970-1991),7892
D016536,Health Maintenance Organizations (1984-1991),7893
D016537,"Metabolism, Inborn Errors (1966-1975)",7894
D016538,Mucopolysaccharidoses (1974-1991),7895
D016539,Hodgkin's Disease/pathology (1966-1991),7896
D016540,Smoking/therapy (1972-1991),7897
D016542,Hospital Administrators (1975-1991),7898
D016543,Spinal Cord Neoplasms (1966-1991),7899
D016545,Choroid Plexus (1966-1991),7900
D016547,Nerve Tissue Proteins (1966-1991),7901
D016548,Telencephalon (1966-1991),7902
D016549,United States Public Health Service (1975-1991),7903
D016552,Exertion (1966-1991),7904
D016553,"Purpura, Thrombocytopenic (1966-1991)",7905
D016557,Regeneration (1986-1991),7906
D016558,Hemostatic Techniques (1976-1991),7907
D016559,Immunosuppressive Agents (1987-1991),7908
D016562,"Parenteral Nutrition, Total (1975-1991)",7909
D016563,Rhabdoviridae (1987-1991),7910
D016564,Protein Precursors (1988-1991),7911
D016565,Strepsirhini (1976-1991),7912
D016566,Selenium (1966-1991),7913
D016567,Thiazoles (1966-1991),7914
D016568,Drugs (1966-1991),7915
D016569,Eyelids/abnormalities (1966-1991),7916
D016570,Membranes (1972-1991),7917
D016571,"Image Processing, Computer-Assisted (1990-1991)",7918
D016572,"Peptides, Cyclic (1971-1981)",7919
D016574,Seasons (1984-1991),7920
D016575,Sweat Glands (1966-1991),7921
D016576,Quinolines (1966-1986),7922
D016577,Pancreatectomy (1966-1991),7923
D016578,Cocaine (1986-1991),7924
D016582,Leukemia/veterinary (1966-1991),7925
D016583,Leukemia/veterinary (1966-1991),7926
D016584,Panic (1978-1991),7927
D016585,Vaginitis (1983-1991),7928
D016586,Myoblastoma (1966-1991),7929
D016587,Mutation (1966-1991),7930
D016589,Histamine H1 Receptor Blockaders (1966-1991),7931
D016590,Diterpenes (1974-1991),7932
D016593,Piperidines (1966-1991),7933
D016595,Anti-Ulcer Agents (1977-1991),7934
D016596,Muscle Proteins (1980-1989),7935
D016597,Quinazolines (1966-1991),7936
D016601,RNA (1966-1991),7937
D016602,Needles (1978-1991),7938
D016603,Tryptophan/adverse effects (1989-1990),7939
D016604,Aflatoxins (1966-1991),7940
D016606,Thyroid Neoplasms (1966-1991),7941
D016607,Aflatoxins (1969-1991),7942
D016608,Muscle Proteins (1984-1986),7943
D016609,"Neoplasms, Multiple Primary (1966-1991)",7944
D016612,Paraffin (1966-1991),7945
D016613,Plastics (1966-1991),7946
D016615,Chromosomes (1976-1991),7947
D016616,Microtomy (1975-1991),7948
D016620,"Prostaglandins E, Synthetic (1978-1991)",7949
D016622,Staining (1966-1991),7950
D016623,specific ion/metabolism (1967-1991),7951
D016624,Staining (1966-1991),7952
D016626,Staining (1966-1991),7953
D016627,Hydroxydopamines (1973-1991),7954
D016628,"Microscopy, Electron, Scanning (1967-1991)",7955
D016629,Esophagus/surgery (1966-1991),7956
D016630,"Prostaglandins, Synthetic (1977-1991)",7957
D016631,Cytoplasmic Granules (1966-1991),7958
D016632,Apolipoproteins A (1985-1991),7959
D016633,Apolipoproteins A (1985-1991),7960
D016634,Stereotaxic Techniques (1971-1991),7961
D016635,specific disease/prevention & control (1988-1991),7962
D016636,Telecommunications (1986-1991),7963
D016638,Critical Care (1975-1991),7964
D016639,Sclera/surgery (1972-1991),7965
D016640,Pregnancy in Diabetes (1966-1991),7966
D016642,Propiophenones (1966-1991),7967
D016643,Cattle Diseases (1988-1991),7968
D016644,Carotene/analogs & derivatives (1975-1991),7969
D016649,Ovarian Diseases (1966-1991),7970
D016650,Thiocyanates (1966-1991),7971
D016651,Tranquilizing Agents (1966-1991),7972
D016655,Viral Core Proteins (1985-1991),7973
D016656,Public Policy (1978-1991),7974
D016657,Cerebrovascular Disorders (1974-1991),7975
D016658,Muscles (1968-1991),7976
